"","DR.Number","Date.Reported","Date.Occurred","Time.Occurred","Area.ID","Area.Name","Reporting.District","Crime.Code","Crime.Code.Description","MO.Codes","Victim.Age","Victim.Sex","Victim.Descent","Premise.Code","Premise.Description","Weapon.Used.Code","Weapon.Description","Status.Code","Status.Description","Crime.Code.1","Crime.Code.2","Crime.Code.3","Crime.Code.4","Address","Cross.Street","Lat","Lon","timestamp","day","hour"
"2440",170813605,2017-08-01,2017-08-01,"03:15",8,"West LA",817,"624","BATTERY - SIMPLE ASSAULT","1218 0417 1309",35,"F","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"1000    WESTWOOD                     BL","",34.0626,-118.4454,3H 15M 0S,"Tues",3
"2441",170616753,2017-08-01,2017-08-01,"17:30",6,"Hollywood",668,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 2004 1218 1402",47,"F","W",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",230,998,NA,NA,"WESTERN","LEXINGTON",34.0928,-118.3092,17H 30M 0S,"Tues",17
"2442",170617772,2017-08-14,2017-08-01,"00:01",6,"Hollywood",643,"815","SEXUAL PENTRATION WITH A FOREIGN OBJECT","2004 0500 0400 0522 1218",31,"F","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",815,NA,NA,NA,"SUNSET","MARTEL",34.098,-118.3506,1M 0S,"Tues",0
"2443",170122338,2017-08-15,2017-08-01,"11:00",1,"Central",166,"440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 1218",47,"M","B",102,"SIDEWALK",NA,"","IC","Invest Cont",440,NA,NA,NA,"6TH                          ST","SAN PEDRO",34.0423,-118.2452,11H 0M 0S,"Tues",11
"2444",171612604,2017-08-02,2017-08-01,"02:00",16,"Foothill",1675,"815","SEXUAL PENTRATION WITH A FOREIGN OBJECT","1206 1310 1822 1218 0503 0515",55,"F","W",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",815,NA,NA,NA,"BORDEN","TUXFORD",34.2383,-118.3697,2H 0M 0S,"Tues",2
"2445",170513949,2017-08-03,2017-08-02,"00:01",5,"Harbor",557,"121","RAPE, FORCIBLE","0416 0432 0519 0527 1218 1822",29,"F","B",503,"HOTEL",102,"HAND GUN","IC","Invest Cont",121,NA,NA,NA,"200 S  GAFFEY                       ST","",33.7424,-118.2923,1M 0S,"Wed",0
"2446",170214820,2017-08-02,2017-08-02,"08:00",2,"Rampart",246,"210","ROBBERY","1218 2000 0356 0400",21,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",210,NA,NA,NA,"ALVARADO","WILSHIRE                     BL",34.0573,-118.2763,8H 0M 0S,"Wed",8
"2447",171516356,2017-08-02,2017-08-02,"14:45",15,"N Hollywood",1553,"624","BATTERY - SIMPLE ASSAULT","2004 1218 0400",47,"M","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"LAUREL CANYON                BL","101 FWY",34.156,-118.3874,14H 45M 0S,"Wed",14
"2448",170121265,2017-08-02,2017-08-02,"22:20",1,"Central",166,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0906 0416 1218",45,"M","B",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",230,NA,NA,NA,"6TH","SAN PEDRO",34.0423,-118.2452,22H 20M 0S,"Wed",22
"2449",170121193,2017-08-02,2017-08-02,"07:55",1,"Central",166,"624","BATTERY - SIMPLE ASSAULT","2004 1218 0416",56,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"7TH                          ST","SAN PEDRO",34.0407,-118.2468,7H 55M 0S,"Wed",7
"2450",170318397,2017-08-02,2017-08-02,"21:45",3,"Southwest",399,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1309 0342 1822 1218",44,"M","B",102,"SIDEWALK",114,"AIR PISTOL/REVOLVER/RIFLE/BB GUN","IC","Invest Cont",230,NA,NA,NA,"43RD                         ST","FLOWER",34.0056,-118.2816,21H 45M 0S,"Wed",21
"2451",171417846,2017-08-03,2017-08-02,"13:30",14,"Pacific",1431,"236","INTIMATE PARTNER - AGGRAVATED ASSAULT","2004 1218 0416 2000",22,"F","W",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",236,NA,NA,NA,"OCEAN FRONT                  WK","WASHINGTON",33.988,-118.4703,13H 30M 0S,"Wed",13
"2452",171219596,2017-08-02,2017-08-02,"19:30",12,"77th Street",1208,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 0342 0913 0446 1309 1218",50,"M","B",101,"STREET",304,"CLUB/BAT","IC","Invest Cont",230,NA,NA,NA,"48TH                         ST","HOOVER                       AV",33.9997,-118.2871,19H 30M 0S,"Wed",19
"2453",172014982,2017-08-03,2017-08-03,"21:35",20,"Olympic",2035,"625","OTHER ASSAULT","0400 1218 1260",31,"F","B",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",625,NA,NA,NA,"NORMANDIE","WILSHIRE",34.0618,-118.3004,21H 35M 0S,"Thurs",21
"2454",171317691,2017-08-03,2017-08-03,"06:00",13,"Newton",1361,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1814 0913 0416 1218",33,"F","B",505,"MOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",626,NA,NA,NA,"300 W  48TH                         ST","",33.9992,-118.2783,6H 0M 0S,"Thurs",6
"2455",171317883,2017-08-05,2017-08-03,"01:00",13,"Newton",1331,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1218 2004 1814 0913 0416",32,"F","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",626,NA,NA,NA,"MAIN                         ST","32ND                         ST",34.0201,-118.2717,1H 0M 0S,"Thurs",1
"2456",171516641,2017-08-08,2017-08-03,"21:00",15,"N Hollywood",1555,"624","BATTERY - SIMPLE ASSAULT","1218 0400",26,"M","B",146,"PATIO*",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"11100    MAGNOLIA                     BL","",34.1649,-118.3724,21H 0M 0S,"Thurs",21
"2457",171200934,2017-08-04,2017-08-03,"16:00",12,"77th Street",1267,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 1402 1206 2002 0411 1820",22,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",221,"GLASS","AO","Adult Other",230,NA,NA,NA,"800 W  85TH                         ST","",33.9613,-118.2871,16H 0M 0S,"Thurs",16
"2458",171219597,2017-08-03,2017-08-03,"13:15",12,"77th Street",1211,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1218",50,"M","B",108,"PARKING LOT",312,"PIPE/METAL PIPE","IC","Invest Cont",230,NA,NA,NA,"57TH                         ST","11TH                         AV",33.9909,-118.3294,13H 15M 0S,"Thurs",13
"2459",171219887,2017-08-04,2017-08-04,"20:10",12,"77th Street",1258,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1813 0446 0416 2004 1218 2002",40,"F","B",726,"POLICE FACILITY",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",626,NA,NA,NA,"7600 S  BROADWAY","",33.9708,-118.2783,20H 10M 0S,"Fri",20
"2460",171612694,2017-08-04,2017-08-04,"05:00",16,"Foothill",1685,"860","BATTERY WITH SEXUAL CONTACT","0500 1218 1261 0522",29,"F","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",860,NA,NA,NA,"BLYTHE                       ST","LANKERSHIM",34.2173,-118.3835,5H 0M 0S,"Fri",5
"2461",170121444,2017-08-04,2017-08-04,"01:20",1,"Central",185,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0906 0416 1218",49,"M","B",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",230,NA,NA,NA,"1000 S  HILL                         ST","",34.0416,-118.2584,1H 20M 0S,"Fri",1
"2462",170318588,2017-08-05,2017-08-05,"12:45",3,"Southwest",376,"930","CRIMINAL THREATS - NO WEAPON DISPLAYED","2000 1814 0421 1218",57,"F","B",102,"SIDEWALK",511,"VERBAL THREAT","IC","Invest Cont",930,NA,NA,NA,"WESTERN","39TH",34.0146,-118.3089,12H 45M 0S,"Sat",12
"2463",170121448,2017-08-05,2017-08-05,"07:30",1,"Central",159,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0448 0411 1218 2004",53,"M","B",152,"UNDERPASS/BRIDGE*",207,"OTHER KNIFE","IC","Invest Cont",230,NA,NA,NA,"7TH","DECATUR",34.0348,-118.235,7H 30M 0S,"Sat",7
"2464",171418260,2017-08-09,2017-08-05,"23:30",14,"Pacific",1412,"930","CRIMINAL THREATS - NO WEAPON DISPLAYED","1218 2004 0344",48,"M","W",101,"STREET",NA,"","IC","Invest Cont",930,NA,NA,NA,"OCEAN FRONT                  WK","NAVY",33.9958,-118.4815,23H 30M 0S,"Sat",23
"2465",171219710,2017-08-05,2017-08-05,"04:10",12,"77th Street",1273,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 0913 2004 1218 0447",46,"M","B",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",230,NA,NA,NA,"88TH","WESTERN",33.9582,-118.309,4H 10M 0S,"Sat",4
"2466",171114667,2017-08-05,2017-08-05,"15:00",11,"Northeast",1189,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 0416 1218",48,"F","W",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",626,NA,NA,NA,"3700    MARMION                      WY","",34.0862,-118.2174,15H 0M 0S,"Sat",15
"2467",171418074,2017-08-05,2017-08-05,"03:40",14,"Pacific",1431,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0400 1218 0906 1270",30,"M","B",101,"STREET",212,"BOTTLE","IC","Invest Cont",230,NA,NA,NA,"WINDWARD","OCEAN FRONT                  WK",33.9871,-118.4733,3H 40M 0S,"Sat",3
"2468",171219769,2017-08-05,2017-08-05,"15:00",12,"77th Street",1263,"626","INTIMATE PARTNER - SIMPLE ASSAULT","1813 0416 2004 1218 2002 0429 0448 0408 2000",47,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",626,NA,NA,NA,"85TH","WESTERN",33.9609,-118.309,15H 0M 0S,"Sat",15
"2469",171317852,2017-08-05,2017-08-05,"17:20",13,"Newton",1307,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 0334 0416 0305",52,"M","B",101,"STREET",308,"STICK","IC","Invest Cont",230,NA,NA,NA,"700    CROCKER                      ST","",34.0401,-118.2459,17H 20M 0S,"Sat",17
"2470",170121447,2017-08-05,2017-08-05,"03:00",1,"Central",119,"440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 0910 1218",48,"F","B",834,"",NA,"","IC","Invest Cont",440,NA,NA,NA,"800 N  ALAMEDA                      ST","",34.0563,-118.2374,3H 0M 0S,"Sat",3
"2471",170121515,2017-08-06,2017-08-05,"22:55",1,"Central",148,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 0906 0416 1501",42,"M","H",102,"SIDEWALK",312,"PIPE/METAL PIPE","IC","Invest Cont",230,648,NA,NA,"4TH","CROCKER",34.0449,-118.2415,22H 55M 0S,"Sat",22
"2472",170121511,2017-08-06,2017-08-05,"22:30",1,"Central",157,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0400 0416 1218",60,"M","W",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",230,NA,NA,NA,"6TH","TOWNE",34.0408,-118.2428,22H 30M 0S,"Sat",22
"2473",170915241,2017-08-06,2017-08-06,"18:30",9,"Van Nuys",946,"860","BATTERY WITH SEXUAL CONTACT","0510 1218",48,"F","H",103,"ALLEY",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",860,NA,NA,NA,"HAZELTINE                    AV","BURBANK                      BL",34.1721,-118.44,18H 30M 0S,"Sun",18
"2474",171114715,2017-08-07,2017-08-06,"20:45",11,"Northeast",1151,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1601 0416 0421 1820 2004 1218",45,"M","H",101,"STREET",312,"PIPE/METAL PIPE","AA","Adult Arrest",230,NA,NA,NA,"NEW HAMPSHIRE","HOLLYWOOD                    BL",34.0986,-118.2962,20H 45M 0S,"Sun",20
"2475",170915227,2017-08-07,2017-08-06,"02:00",9,"Van Nuys",941,"624","BATTERY - SIMPLE ASSAULT","0342 0416 1218",44,"M","H",505,"MOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"HATTERAS","SEPULVEDA                    BL",34.1758,-118.4662,2H 0M 0S,"Sun",2
"2476",171317813,2017-08-06,2017-08-06,"09:45",13,"Newton",1313,"210","ROBBERY","1218 1202 0334 0344 0355 0411 0420 0370 0416",67,"M","B",102,"SIDEWALK",200,"KNIFE WITH BLADE 6INCHES OR LESS","IC","Invest Cont",210,NA,NA,NA,"PALOMA                       ST","18TH                         ST",34.0254,-118.2525,9H 45M 0S,"Sun",9
"2477",171318671,2017-08-18,2017-08-06,"02:00",13,"Newton",1341,"440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 1218 2032",33,"M","B",504,"OTHER RESIDENCE",NA,"","IC","Invest Cont",440,NA,NA,NA,"38TH                         ST","BROADWAY",34.0141,-118.277,2H 0M 0S,"Sun",2
"2478",172015183,2017-08-07,2017-08-06,"22:00",20,"Olympic",2062,"210","ROBBERY","0416 1206 1218 0429 0370 0344 0432",57,"M","H",102,"SIDEWALK",304,"CLUB/BAT","IC","Invest Cont",210,NA,NA,NA,"OLYMPIC                      BL","ARLINGTON                    AV",34.0526,-118.315,22H 0M 0S,"Sun",22
"2479",170121619,2017-08-06,2017-08-06,"10:00",1,"Central",166,"624","BATTERY - SIMPLE ASSAULT","0416 1218",28,"M","B",101,"STREET",NA,"","IC","Invest Cont",624,NA,NA,NA,"6TH","SAN PEDRO",34.0423,-118.2452,10H 0M 0S,"Sun",10
"2480",170121605,2017-08-06,2017-08-06,"14:30",1,"Central",111,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 2000 1218 2004 1813 0443 0421",29,"F","W",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",230,NA,NA,NA,"FIGUEROA                     ST","CESAR E CHAVEZ",34.0635,-118.2458,14H 30M 0S,"Sun",14
"2481",170121517,2017-08-06,2017-08-06,"09:40",1,"Central",156,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0334 0400 2004 1218 1402 0906",33,"M","B",102,"SIDEWALK",201,"KNIFE WITH BLADE OVER 6 INCHES IN LENGTH","AO","Adult Other",230,761,998,NA,"5TH","WALL",34.0449,-118.2458,9H 40M 0S,"Sun",9
"2482",171115285,2017-08-19,2017-08-07,"20:30",11,"Northeast",1163,"626","INTIMATE PARTNER - SIMPLE ASSAULT","1218 2000 0356 0444",30,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",626,NA,NA,NA,"1100    HELIOTROPE                   DR","",34.0909,-118.295,20H 30M 0S,"Mon",20
"2483",170121603,2017-08-07,2017-08-07,"07:00",1,"Central",185,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0305 0416 1218",46,"M","H",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",230,NA,NA,NA,"9TH                          ST","MAPLE                        ST",34.0395,-118.2527,7H 0M 0S,"Mon",7
"2484",170121569,2017-08-07,2017-08-07,"07:15",1,"Central",158,"624","BATTERY - SIMPLE ASSAULT","0416 1218",54,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"6TH                          ST","CERES",34.0394,-118.2405,7H 15M 0S,"Mon",7
"2485",170215164,2017-08-08,2017-08-08,"18:20",2,"Rampart",245,"624","BATTERY - SIMPLE ASSAULT","0416 1218",20,"F","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",624,NA,NA,NA,"2400 W  6TH                          ST","",34.0611,-118.2784,18H 20M 0S,"Tues",18
"2486",171219979,2017-08-08,2017-08-08,"20:45",12,"77th Street",1268,"930","CRIMINAL THREATS - NO WEAPON DISPLAYED","0421 1309 0417 1218",42,"F","H",101,"STREET",511,"VERBAL THREAT","IC","Invest Cont",930,NA,NA,NA,"83RD                         ST","BROADWAY",33.9642,-118.2783,20H 45M 0S,"Tues",20
"2487",171100746,2017-08-08,2017-08-08,"01:00",11,"Northeast",1151,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0411 1402 1218 0400",68,"M","W",102,"SIDEWALK",207,"OTHER KNIFE","IC","Invest Cont",230,998,NA,NA,"VERMONT                      AV","HOLLYWOOD                    BL",34.1012,-118.2918,1H 0M 0S,"Tues",1
"2488",172015247,2017-08-08,2017-08-08,"12:30",20,"Olympic",2063,"624","BATTERY - SIMPLE ASSAULT","1202 1218 0444 0913 0603",63,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",624,NA,NA,NA,"1100 S  HARVARD                      BL","",34.049,-118.3066,12H 30M 0S,"Tues",12
"2489",170514289,2017-08-10,2017-08-08,"04:30",5,"Harbor",557,"210","ROBBERY","0344 0377 0449 1218 0202 1261 1817 1268",39,"M","W",503,"HOTEL",207,"OTHER KNIFE","IC","Invest Cont",210,NA,NA,NA,"200 S  GAFFEY                       ST","",33.7289,-118.2846,4H 30M 0S,"Tues",4
"2490",170813967,2017-08-09,2017-08-08,"17:00",8,"West LA",882,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1814 0408 0400 2004 1218",37,"F","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",626,NA,NA,NA,"OLYMPIC                      BL","BELOIT                       AV",34.0382,-118.4412,17H 0M 0S,"Tues",17
"2491",170121624,2017-08-08,2017-08-08,"01:30",1,"Central",152,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0411 0400 1218",28,"M","W",102,"SIDEWALK",207,"OTHER KNIFE","IC","Invest Cont",230,NA,NA,NA,"6TH","HILL",34.0462,-118.2585,1H 30M 0S,"Tues",1
"2492",171816486,2017-08-09,2017-08-09,"01:20",18,"Southeast",1805,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 0400 1300 1814 1309 1310 2001 1218",24,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",626,NA,NA,NA,"400 E  91ST                         ST","",33.9538,-118.2673,1H 20M 0S,"Wed",1
"2493",170215239,2017-08-10,2017-08-09,"23:00",2,"Rampart",265,"210","ROBBERY","0342 0416 0344 1218 2004",53,"M","W",124,"BUS STOP",306,"ROCK/THROWN OBJECT","IC","Invest Cont",210,NA,NA,NA,"7TH","ALVARADO",34.0565,-118.2768,23H 0M 0S,"Wed",23
"2494",170215229,2017-08-09,2017-08-09,"14:00",2,"Rampart",246,"210","ROBBERY","0416 0417 0344 0355 0377 1218",56,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",210,NA,NA,NA,"7TH","ALVARADO",34.0565,-118.2768,14H 0M 0S,"Wed",14
"2495",171516845,2017-08-11,2017-08-09,"19:45",15,"N Hollywood",1591,"626","INTIMATE PARTNER - SIMPLE ASSAULT","1814 1218 2004 0448 0416 0337 0913 0344 0400 2000",45,"F","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",626,NA,NA,NA,"LAURELGROVE                  AV","VENTURA                      BL",34.1431,-118.4008,19H 45M 0S,"Wed",19
"2496",170915309,2017-08-09,2017-08-09,"00:15",9,"Van Nuys",931,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0429 0408 0421 1402 1822 0216 1218 1414",30,"F","B",102,"SIDEWALK",219,"SCREWDRIVER","IC","Invest Cont",230,NA,NA,NA,"SEPULVEDA                    BL","ERWIN",34.183,-118.4662,15M 0S,"Wed",0
"2497",170813994,2017-08-09,2017-08-09,"23:50",8,"West LA",884,"624","BATTERY - SIMPLE ASSAULT","2004 1218 0400 0416",62,"M","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"PICO                         BL","SAWTELLE                     BL",34.0352,-118.4387,23H 50M 0S,"Wed",23
"2498",170813964,2017-08-09,2017-08-09,"06:15",8,"West LA",853,"624","BATTERY - SIMPLE ASSAULT","0447 2004 1218 0400 0416",30,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",624,NA,NA,NA,"COLBY                        AV","OHIO                         AV",34.0461,-118.4539,6H 15M 0S,"Wed",6
"2499",171115008,2017-08-13,2017-08-09,"02:00",11,"Northeast",1113,"626","INTIMATE PARTNER - SIMPLE ASSAULT","0416 1218 2000 2004",23,"F","H",108,"PARKING LOT",308,"STICK","IC","Invest Cont",626,NA,NA,NA,"2700    COLORADO                     BL","",34.1426,-118.224,2H 0M 0S,"Wed",2
"2500",171418303,2017-08-09,2017-08-09,"08:00",14,"Pacific",1497,"626","INTIMATE PARTNER - SIMPLE ASSAULT","1218 0400",NA,"F","B",710,"OTHER PREMISE",NA,"","IC","Invest Cont",626,NA,NA,NA,"5200 W  CENTURY                      BL","",33.9454,-118.3701,8H 0M 0S,"Wed",8
"2501",171916334,2017-08-10,2017-08-09,"12:00",19,"Mission",1913,"236","INTIMATE PARTNER - AGGRAVATED ASSAULT","2033 1218 2000 1814 0411",34,"M","H",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",236,NA,NA,NA,"14700    LAKESIDE                     ST","",34.3076,-118.4529,12H 0M 0S,"Wed",12
"2502",170413842,2017-08-10,2017-08-09,"23:00",4,"Hollenbeck",427,"761","BRANDISH WEAPON","2000 1813 0334 2004 1218 1402",56,"F","W",505,"MOTEL",215,"MACHETE","AO","Adult Other",761,930,998,NA,"MONTEREY                     RD","HUNTINGTON                   DR",34.0802,-118.1848,23H 0M 0S,"Wed",23
"2503",170215235,2017-08-09,2017-08-09,"17:00",2,"Rampart",295,"624","BATTERY - SIMPLE ASSAULT","0305 0369 0416 0429 1218",20,"M","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"VENICE","BURLINGTON",34.0426,-118.2814,17H 0M 0S,"Wed",17
"2504",171816619,2017-08-10,2017-08-10,"19:30",18,"Southeast",1863,"236","INTIMATE PARTNER - AGGRAVATED ASSAULT","2000 1814 0416 0340 2034 1218",20,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",236,NA,NA,NA,"116TH                        PL","AVALON                       BL",33.9283,-118.2652,19H 30M 0S,"Thurs",19
"2505",171900808,2017-08-10,2017-08-10,"00:25",19,"Mission",1988,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 0416 0334 0913 1218",32,"M","H",108,"PARKING LOT",308,"STICK","AO","Adult Other",230,998,NA,NA,"13500    ROSCOE                       BL","",34.2217,-118.427,25M 0S,"Thurs",0
"2506",170714047,2017-08-10,2017-08-10,"04:00",7,"Wilshire",765,"626","INTIMATE PARTNER - SIMPLE ASSAULT","0913 2000 0416 1814 1218 2004",60,"M","B",101,"STREET",NA,"","AO","Adult Other",626,NA,NA,NA,"LONGWOOD                     AV","PICO                         BL",34.0482,-118.3422,4H 0M 0S,"Thurs",4
"2507",171516785,2017-08-10,2017-08-10,"15:00",15,"N Hollywood",1517,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2004 1218 2000 1814 0448 0408",53,"F","W",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",626,NA,NA,NA,"11200    VANOWEN                      ST","",34.194,-118.3746,15H 0M 0S,"Thurs",15
"2508",172015404,2017-08-11,2017-08-10,"23:30",20,"Olympic",2033,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0906 0342 0344 0432 0429 1218 0445 0371 1816",51,"M","W",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",230,350,NA,NA,"600 S  OXFORD                       AV","",34.0607,-118.3078,23H 30M 0S,"Thurs",23
"2509",171715720,2017-08-11,2017-08-10,"20:00",17,"Devonshire",1735,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2004 1218 1814 0446 2000 0416",54,"F","W",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",626,NA,NA,NA,"17600    CHATSWORTH                   ST","",34.2684,-118.5149,20H 0M 0S,"Thurs",20
"2510",170713994,2017-08-10,2017-08-10,"11:30",7,"Wilshire",776,"624","BATTERY - SIMPLE ASSAULT","1218 0416 1501 1300 1313",NA,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"VINEYARD                     AV","LOMITA                       ST",34.0459,-118.3374,11H 30M 0S,"Thurs",11
"2511",170121916,2017-08-10,2017-08-10,"11:15",1,"Central",155,"624","BATTERY - SIMPLE ASSAULT","1218 0416",38,"F","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"500    MAPLE                        AV","",34.0454,-118.2466,11H 15M 0S,"Thurs",11
"2512",170215336,2017-08-11,2017-08-11,"21:15",2,"Rampart",265,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0216 0342 0305 0411 1402 0907 1218",40,"M","B",102,"SIDEWALK",218,"OTHER CUTTING INSTRUMENT","IC","Invest Cont",230,998,NA,NA,"8TH","WESTLAKE",34.0544,-118.2767,21H 15M 0S,"Fri",21
